Time,USER,RRC,ERAB,PRB,THR,DUR
05-02-2017 22:00,1724,1379,1103,849,707,738
05-02-2017 23:00,1507,1206,964,742,618,645
05-03-2017 00:00,1053,842,674,518,432,451
05-03-2017 01:00,890,712,570,438,365,381
05-03-2017 02:00,833,666,533,410,342,357
05-03-2017 03:00,768,614,492,378,315,329
05-03-2017 04:00,978,782,626,481,401,419
05-03-2017 05:00,868,694,556,427,356,372
05-03-2017 06:00,1168,934,748,575,479,500
05-03-2017 07:00,1129,903,723,556,463,483
05-03-2017 08:00,1329,1063,851,654,545,569
05-03-2017 09:00,1759,1407,1126,866,722,753
05-03-2017 10:00,1625,1300,1040,800,667,696
05-03-2017 11:00,1318,1054,844,649,541,564
05-03-2017 12:00,1121,897,717,552,460,480
05-03-2017 13:00,1309,1047,838,644,537,560
05-03-2017 14:00,1801,1441,1153,887,739,771
05-03-2017 15:00,1769,1415,1132,871,726,757
05-03-2017 16:00,1778,1422,1138,875,729,761
05-03-2017 17:00,1717,1374,1099,845,704,735
05-03-2017 18:00,1578,1262,1010,777,647,676
05-03-2017 19:00,1500,1200,960,738,615,642
05-03-2017 20:00,1589,1271,1017,782,652,680
05-03-2017 21:00,1804,1443,1155,888,740,772
05-03-2017 22:00,1723,1378,1103,848,707,738
05-03-2017 23:00,1648,1318,1055,811,676,705
05-04-2017 00:00,920,736,589,453,377,394
05-04-2017 01:00,983,786,629,484,403,421
05-04-2017 02:00,963,770,616,474,395,412
05-04-2017 03:00,874,699,559,430,359,374
05-04-2017 04:00,957,766,612,471,393,410
05-04-2017 05:00,998,798,639,491,409,427
05-04-2017 06:00,1173,938,751,577,481,502
05-04-2017 07:00,1090,872,698,537,447,467
05-04-2017 08:00,1019,815,652,502,418,436
05-04-2017 09:00,1062,850,680,523,436,455
05-04-2017 10:00,1245,996,797,613,511,533
05-04-2017 11:00,1157,926,740,570,475,495
05-04-2017 12:00,1140,912,730,561,468,488
05-04-2017 13:00,1198,958,767,590,491,513
05-04-2017 14:00,1080,864,691,532,443,462
05-04-2017 15:00,1288,1030,824,634,528,551
05-04-2017 16:00,1431,1145,916,704,587,613
05-04-2017 17:00,1413,1130,904,696,580,605
05-04-2017 18:00,1406,1125,900,692,577,602
05-04-2017 19:00,1533,1226,981,755,629,656
05-04-2017 20:00,1719,1375,1100,846,705,736
05-04-2017 21:00,1763,1410,1128,868,723,755
05-04-2017 22:00,1796,1437,1149,884,737,769
05-04-2017 23:00,1558,1246,997,767,639,667
05-05-2017 00:00,1328,1062,850,654,545,569
05-05-2017 01:00,883,706,565,435,362,378
05-05-2017 02:00,789,631,505,388,324,338
05-05-2017 03:00,863,690,552,425,354,369
05-05-2017 04:00,913,730,584,449,375,391
05-05-2017 05:00,980,784,627,482,402,420
05-05-2017 06:00,1282,1026,820,631,526,549
05-05-2017 07:00,1255,1004,803,618,515,537
05-05-2017 08:00,1057,846,676,520,434,452
05-05-2017 09:00,1272,1018,814,626,522,545
05-05-2017 10:00,1157,926,740,570,475,495
05-05-2017 11:00,1366,1093,874,672,560,585
05-05-2017 12:00,1326,1061,849,653,544,568
05-05-2017 13:00,1459,1167,934,718,599,625
05-05-2017 14:00,1477,1182,945,727,606,632
05-05-2017 15:00,1446,1157,925,712,593,619
05-05-2017 16:00,1548,1238,991,762,635,663
05-05-2017 17:00,1338,1070,856,659,549,573
05-05-2017 18:00,1719,1375,1100,846,705,736
05-05-2017 19:00,2093,1674,1340,1030,859,896
05-05-2017 20:00,2257,1806,1444,1111,926,966
05-05-2017 21:00,1919,1535,1228,945,787,822
05-05-2017 22:00,2051,1641,1313,1010,841,878
05-05-2017 23:00,1584,1267,1014,780,650,678
05-06-2017 00:00,985,788,630,485,404,422
05-06-2017 01:00,852,682,545,419,350,365
05-06-2017 02:00,775,620,496,382,318,332
05-06-2017 03:00,738,590,472,363,303,316
05-06-2017 04:00,684,547,438,337,281,293
05-06-2017 05:00,710,568,454,350,291,304
05-06-2017 06:00,901,721,577,444,370,386
05-06-2017 07:00,1175,940,752,578,482,503
05-06-2017 08:00,1211,969,775,596,497,518
05-06-2017 09:00,1605,1284,1027,790,658,687
05-06-2017 10:00,1440,1152,922,709,591,616
05-06-2017 11:00,1396,1117,893,687,573,598
05-06-2017 12:00,1378,1102,882,678,565,590
05-06-2017 13:00,1338,1070,856,659,549,573
05-06-2017 14:00,1399,1119,895,689,574,599
05-06-2017 15:00,1470,1176,941,724,603,629
05-06-2017 16:00,1746,1397,1117,860,716,747
05-06-2017 17:00,2200,1760,1408,1083,903,942
05-06-2017 18:00,1814,1451,1161,893,744,777
05-06-2017 19:00,1354,1083,867,667,555,580
05-06-2017 20:00,1555,1244,995,766,638,666
05-06-2017 21:00,2001,1601,1281,985,821,857
05-06-2017 22:00,2210,1768,1414,1088,907,946
05-06-2017 23:00,1869,1495,1196,920,767,800
05-07-2017 00:00,1546,1237,989,761,634,662
05-07-2017 01:00,1170,936,749,576,480,501
05-07-2017 02:00,1059,847,678,521,434,453
05-07-2017 03:00,1133,906,725,558,465,485
05-07-2017 04:00,1185,948,758,583,486,507
05-07-2017 05:00,1160,928,742,571,476,497
05-07-2017 06:00,1164,931,745,573,478,498
05-07-2017 07:00,1206,965,772,594,495,516
05-07-2017 08:00,1422,1138,910,700,583,609
05-07-2017 09:00,1556,1245,996,766,638,666
05-07-2017 10:00,1641,1313,1050,808,673,703
05-07-2017 11:00,1637,1310,1048,806,672,701
05-07-2017 12:00,1371,1097,877,675,562,587
05-07-2017 13:00,1545,1236,989,761,634,661
05-07-2017 14:00,1597,1278,1022,786,655,684
05-07-2017 15:00,1538,1230,984,757,631,658
05-07-2017 16:00,2025,1620,1296,997,831,867
05-07-2017 17:00,1737,1390,1112,855,713,744
05-07-2017 18:00,1614,1291,1033,795,662,691
05-07-2017 19:00,1677,1342,1073,826,688,718
05-07-2017 20:00,1660,1328,1062,817,681,711
05-07-2017 21:00,1942,1554,1243,956,797,831
05-07-2017 22:00,1778,1422,1138,875,729,761
05-07-2017 23:00,1658,1326,1061,816,680,710
